name	preview	download
Jost-BoldItalic	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-BoldItalic.ttf
Jost-Bold	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-Bold.ttf
Jost-ThinItalic	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-ThinItalic.ttf
Jost-ExtraLight	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-ExtraLight.ttf
Jost-BlackItalic	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-BlackItalic.ttf
Jost-ExtraBoldItalic	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-ExtraBoldItalic.ttf
Jost-Thin	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-Thin.ttf
Jost-LightItalic	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-LightItalic.ttf
Jost-Black	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-Black.ttf
Jost-ExtraLightItalic	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-ExtraLightItalic.ttf
Jost-Medium	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-Medium.ttf
Jost-Regular	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-Regular.ttf
Jost-ExtraBold	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-ExtraBold.ttf
Jost-Light	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-Light.ttf
Jost-Italic	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-Italic.ttf
Jost-SemiBoldItalic	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-SemiBoldItalic.ttf
Jost-SemiBold	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-SemiBold.ttf
Jost-MediumItalic	https://fonts.google.com/specimen/Jost	https://raw.githubusercontent.com/google/fonts/main/ofl/jost/static/Jost-MediumItalic.ttf
PrincessSofia-Regular	https://fonts.google.com/specimen/Princess+Sofia	https://raw.githubusercontent.com/google/fonts/main/ofl/princesssofia/PrincessSofia-Regular.ttf
InriaSerif-Light	https://fonts.google.com/specimen/Inria+Serif	https://raw.githubusercontent.com/google/fonts/main/ofl/inriaserif/InriaSerif-Light.ttf
InriaSerif-Bold	https://fonts.google.com/specimen/Inria+Serif	https://raw.githubusercontent.com/google/fonts/main/ofl/inriaserif/InriaSerif-Bold.ttf
InriaSerif-LightItalic	https://fonts.google.com/specimen/Inria+Serif	https://raw.githubusercontent.com/google/fonts/main/ofl/inriaserif/InriaSerif-LightItalic.ttf
InriaSerif-Regular	https://fonts.google.com/specimen/Inria+Serif	https://raw.githubusercontent.com/google/fonts/main/ofl/inriaserif/InriaSerif-Regular.ttf
InriaSerif-Italic	https://fonts.google.com/specimen/Inria+Serif	https://raw.githubusercontent.com/google/fonts/main/ofl/inriaserif/InriaSerif-Italic.ttf
InriaSerif-BoldItalic	https://fonts.google.com/specimen/Inria+Serif	https://raw.githubusercontent.com/google/fonts/main/ofl/inriaserif/InriaSerif-BoldItalic.ttf
PT_Sans-Narrow-Web-Regular	https://fonts.google.com/specimen/PT_+Sans-+Narrow-+Web	https://raw.githubusercontent.com/google/fonts/main/ofl/ptsansnarrow/PT_Sans-Narrow-Web-Regular.ttf
PT_Sans-Narrow-Web-Bold	https://fonts.google.com/specimen/PT_+Sans-+Narrow-+Web	https://raw.githubusercontent.com/google/fonts/main/ofl/ptsansnarrow/PT_Sans-Narrow-Web-Bold.ttf
Ramaraja-Regular	https://fonts.google.com/specimen/Ramaraja	https://raw.githubusercontent.com/google/fonts/main/ofl/ramaraja/Ramaraja-Regular.ttf
Sunflower-Light	https://fonts.google.com/specimen/Sunflower	https://raw.githubusercontent.com/google/fonts/main/ofl/sunflower/Sunflower-Light.ttf
Sunflower-Bold	https://fonts.google.com/specimen/Sunflower	https://raw.githubusercontent.com/google/fonts/main/ofl/sunflower/Sunflower-Bold.ttf
Sunflower-Medium	https://fonts.google.com/specimen/Sunflower	https://raw.githubusercontent.com/google/fonts/main/ofl/sunflower/Sunflower-Medium.ttf
SonsieOne-Regular	https://fonts.google.com/specimen/Sonsie+One	https://raw.githubusercontent.com/google/fonts/main/ofl/sonsieone/SonsieOne-Regular.ttf
MyanmarSansPro-Regular	https://fonts.google.com/specimen/Myanmar+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/myanmarsanspro/MyanmarSansPro-Regular.ttf
Farsan-Regular	https://fonts.google.com/specimen/Farsan	https://raw.githubusercontent.com/google/fonts/main/ofl/farsan/Farsan-Regular.ttf
SwankyandMooMoo	https://fonts.google.com/specimen/Swankyand+Moo+Moo	https://raw.githubusercontent.com/google/fonts/main/ofl/swankyandmoomoo/SwankyandMooMoo.ttf
Milonga-Regular	https://fonts.google.com/specimen/Milonga	https://raw.githubusercontent.com/google/fonts/main/ofl/milonga/Milonga-Regular.ttf
Poly-Italic	https://fonts.google.com/specimen/Poly	https://raw.githubusercontent.com/google/fonts/main/ofl/poly/Poly-Italic.ttf
Poly-Regular	https://fonts.google.com/specimen/Poly	https://raw.githubusercontent.com/google/fonts/main/ofl/poly/Poly-Regular.ttf
AmaticSC-Regular	https://fonts.google.com/specimen/Amatic+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/amaticsc/AmaticSC-Regular.ttf
AmaticSC-Bold	https://fonts.google.com/specimen/Amatic+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/amaticsc/AmaticSC-Bold.ttf
PostNoBillsColombo-Medium	https://fonts.google.com/specimen/Post+No+Bills+Colombo	https://raw.githubusercontent.com/google/fonts/main/ofl/postnobillscolombo/PostNoBillsColombo-Medium.ttf
PostNoBillsColombo-Bold	https://fonts.google.com/specimen/Post+No+Bills+Colombo	https://raw.githubusercontent.com/google/fonts/main/ofl/postnobillscolombo/PostNoBillsColombo-Bold.ttf
PostNoBillsColombo-Regular	https://fonts.google.com/specimen/Post+No+Bills+Colombo	https://raw.githubusercontent.com/google/fonts/main/ofl/postnobillscolombo/PostNoBillsColombo-Regular.ttf
PostNoBillsColombo-Light	https://fonts.google.com/specimen/Post+No+Bills+Colombo	https://raw.githubusercontent.com/google/fonts/main/ofl/postnobillscolombo/PostNoBillsColombo-Light.ttf
PostNoBillsColombo-SemiBold	https://fonts.google.com/specimen/Post+No+Bills+Colombo	https://raw.githubusercontent.com/google/fonts/main/ofl/postnobillscolombo/PostNoBillsColombo-SemiBold.ttf
PostNoBillsColombo-ExtraBold	https://fonts.google.com/specimen/Post+No+Bills+Colombo	https://raw.githubusercontent.com/google/fonts/main/ofl/postnobillscolombo/PostNoBillsColombo-ExtraBold.ttf
LibreBarcode128-Regular	https://fonts.google.com/specimen/Libre+Barcode+128	https://raw.githubusercontent.com/google/fonts/main/ofl/librebarcode128/LibreBarcode128-Regular.ttf
Sanchez-Regular	https://fonts.google.com/specimen/Sanchez	https://raw.githubusercontent.com/google/fonts/main/ofl/sanchez/Sanchez-Regular.ttf
Sanchez-Italic	https://fonts.google.com/specimen/Sanchez	https://raw.githubusercontent.com/google/fonts/main/ofl/sanchez/Sanchez-Italic.ttf
BerkshireSwash-Regular	https://fonts.google.com/specimen/Berkshire+Swash	https://raw.githubusercontent.com/google/fonts/main/ofl/berkshireswash/BerkshireSwash-Regular.ttf
SortsMillGoudy-Regular	https://fonts.google.com/specimen/Sorts+Mill+Goudy	https://raw.githubusercontent.com/google/fonts/main/ofl/sortsmillgoudy/SortsMillGoudy-Regular.ttf
SortsMillGoudy-Italic	https://fonts.google.com/specimen/Sorts+Mill+Goudy	https://raw.githubusercontent.com/google/fonts/main/ofl/sortsmillgoudy/SortsMillGoudy-Italic.ttf
ReggaeOne-Regular	https://fonts.google.com/specimen/Reggae+One	https://raw.githubusercontent.com/google/fonts/main/ofl/reggaeone/ReggaeOne-Regular.ttf
SueEllenFrancisco-Regular	https://fonts.google.com/specimen/Sue+Ellen+Francisco	https://raw.githubusercontent.com/google/fonts/main/ofl/sueellenfrancisco/SueEllenFrancisco-Regular.ttf
Amiri-Bold	https://fonts.google.com/specimen/Amiri	https://raw.githubusercontent.com/google/fonts/main/ofl/amiri/Amiri-Bold.ttf
Amiri-BoldItalic	https://fonts.google.com/specimen/Amiri	https://raw.githubusercontent.com/google/fonts/main/ofl/amiri/Amiri-BoldItalic.ttf
Amiri-Italic	https://fonts.google.com/specimen/Amiri	https://raw.githubusercontent.com/google/fonts/main/ofl/amiri/Amiri-Italic.ttf
Amiri-Regular	https://fonts.google.com/specimen/Amiri	https://raw.githubusercontent.com/google/fonts/main/ofl/amiri/Amiri-Regular.ttf
Share-Bold	https://fonts.google.com/specimen/Share	https://raw.githubusercontent.com/google/fonts/main/ofl/share/Share-Bold.ttf
Share-Regular	https://fonts.google.com/specimen/Share	https://raw.githubusercontent.com/google/fonts/main/ofl/share/Share-Regular.ttf
Share-Italic	https://fonts.google.com/specimen/Share	https://raw.githubusercontent.com/google/fonts/main/ofl/share/Share-Italic.ttf
Share-BoldItalic	https://fonts.google.com/specimen/Share	https://raw.githubusercontent.com/google/fonts/main/ofl/share/Share-BoldItalic.ttf
Iceland-Regular	https://fonts.google.com/specimen/Iceland	https://raw.githubusercontent.com/google/fonts/main/ofl/iceland/Iceland-Regular.ttf
SpectralSC-LightItalic	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-LightItalic.ttf
SpectralSC-Light	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-Light.ttf
SpectralSC-ExtraBold	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-ExtraBold.ttf
SpectralSC-Bold	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-Bold.ttf
SpectralSC-Medium	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-Medium.ttf
SpectralSC-SemiBoldItalic	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-SemiBoldItalic.ttf
SpectralSC-MediumItalic	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-MediumItalic.ttf
SpectralSC-Regular	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-Regular.ttf
SpectralSC-SemiBold	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-SemiBold.ttf
SpectralSC-BoldItalic	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-BoldItalic.ttf
SpectralSC-ExtraLightItalic	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-ExtraLightItalic.ttf
SpectralSC-ExtraLight	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-ExtraLight.ttf
SpectralSC-ExtraBoldItalic	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-ExtraBoldItalic.ttf
SpectralSC-Italic	https://fonts.google.com/specimen/Spectral+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/spectralsc/SpectralSC-Italic.ttf
Bahiana-Regular	https://fonts.google.com/specimen/Bahiana	https://raw.githubusercontent.com/google/fonts/main/ofl/bahiana/Bahiana-Regular.ttf
SirinStencil-Regular	https://fonts.google.com/specimen/Sirin+Stencil	https://raw.githubusercontent.com/google/fonts/main/ofl/sirinstencil/SirinStencil-Regular.ttf
Fascinate-Regular	https://fonts.google.com/specimen/Fascinate	https://raw.githubusercontent.com/google/fonts/main/ofl/fascinate/Fascinate-Regular.ttf
DonegalOne-Regular	https://fonts.google.com/specimen/Donegal+One	https://raw.githubusercontent.com/google/fonts/main/ofl/donegalone/DonegalOne-Regular.ttf
CarroisGothic-Regular	https://fonts.google.com/specimen/Carrois+Gothic	https://raw.githubusercontent.com/google/fonts/main/ofl/carroisgothic/CarroisGothic-Regular.ttf
NoticiaText-Regular	https://fonts.google.com/specimen/Noticia+Text	https://raw.githubusercontent.com/google/fonts/main/ofl/noticiatext/NoticiaText-Regular.ttf
NoticiaText-BoldItalic	https://fonts.google.com/specimen/Noticia+Text	https://raw.githubusercontent.com/google/fonts/main/ofl/noticiatext/NoticiaText-BoldItalic.ttf
NoticiaText-Italic	https://fonts.google.com/specimen/Noticia+Text	https://raw.githubusercontent.com/google/fonts/main/ofl/noticiatext/NoticiaText-Italic.ttf
NoticiaText-Bold	https://fonts.google.com/specimen/Noticia+Text	https://raw.githubusercontent.com/google/fonts/main/ofl/noticiatext/NoticiaText-Bold.ttf
UbuntuMono-BoldItalic	https://fonts.google.com/specimen/Ubuntu+Mono	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntumono/UbuntuMono-BoldItalic.ttf
UbuntuMono-Bold	https://fonts.google.com/specimen/Ubuntu+Mono	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntumono/UbuntuMono-Bold.ttf
UbuntuMono-Italic	https://fonts.google.com/specimen/Ubuntu+Mono	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntumono/UbuntuMono-Italic.ttf
UbuntuMono-Regular	https://fonts.google.com/specimen/Ubuntu+Mono	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntumono/UbuntuMono-Regular.ttf
UbuntuCondensed-Regular	https://fonts.google.com/specimen/Ubuntu+Condensed	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntucondensed/UbuntuCondensed-Regular.ttf
Ubuntu-Medium	https://fonts.google.com/specimen/Ubuntu	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntu/Ubuntu-Medium.ttf
Ubuntu-LightItalic	https://fonts.google.com/specimen/Ubuntu	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntu/Ubuntu-LightItalic.ttf
Ubuntu-Regular	https://fonts.google.com/specimen/Ubuntu	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntu/Ubuntu-Regular.ttf
Ubuntu-Bold	https://fonts.google.com/specimen/Ubuntu	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntu/Ubuntu-Bold.ttf
Ubuntu-MediumItalic	https://fonts.google.com/specimen/Ubuntu	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntu/Ubuntu-MediumItalic.ttf
Ubuntu-BoldItalic	https://fonts.google.com/specimen/Ubuntu	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntu/Ubuntu-BoldItalic.ttf
Ubuntu-Italic	https://fonts.google.com/specimen/Ubuntu	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntu/Ubuntu-Italic.ttf
Ubuntu-Light	https://fonts.google.com/specimen/Ubuntu	https://raw.githubusercontent.com/google/fonts/main/ufl/ubuntu/Ubuntu-Light.ttf
Redressed-Regular	https://fonts.google.com/specimen/Redressed	https://raw.githubusercontent.com/google/fonts/main/apache/redressed/Redressed-Regular.ttf
OpenSansCondensed-Bold	https://fonts.google.com/specimen/Open+Sans+Condensed	https://raw.githubusercontent.com/google/fonts/main/apache/opensanscondensed/OpenSansCondensed-Bold.ttf
OpenSansCondensed-LightItalic	https://fonts.google.com/specimen/Open+Sans+Condensed	https://raw.githubusercontent.com/google/fonts/main/apache/opensanscondensed/OpenSansCondensed-LightItalic.ttf
OpenSansCondensed-Light	https://fonts.google.com/specimen/Open+Sans+Condensed	https://raw.githubusercontent.com/google/fonts/main/apache/opensanscondensed/OpenSansCondensed-Light.ttf
Tinos-Regular	https://fonts.google.com/specimen/Tinos	https://raw.githubusercontent.com/google/fonts/main/apache/tinos/Tinos-Regular.ttf
Tinos-Italic	https://fonts.google.com/specimen/Tinos	https://raw.githubusercontent.com/google/fonts/main/apache/tinos/Tinos-Italic.ttf
Tinos-Bold	https://fonts.google.com/specimen/Tinos	https://raw.githubusercontent.com/google/fonts/main/apache/tinos/Tinos-Bold.ttf
Tinos-BoldItalic	https://fonts.google.com/specimen/Tinos	https://raw.githubusercontent.com/google/fonts/main/apache/tinos/Tinos-BoldItalic.ttf
Rochester-Regular	https://fonts.google.com/specimen/Rochester	https://raw.githubusercontent.com/google/fonts/main/apache/rochester/Rochester-Regular.ttf
jsMath-cmsy10	https://fonts.google.com/specimen/js+Math-cmsy+10	https://raw.githubusercontent.com/google/fonts/main/apache/jsmathcmsy10/jsMath-cmsy10.ttf
Smokum-Regular	https://fonts.google.com/specimen/Smokum	https://raw.githubusercontent.com/google/fonts/main/apache/smokum/Smokum-Regular.ttf
Calligraffitti-Regular	https://fonts.google.com/specimen/Calligraffitti	https://raw.githubusercontent.com/google/fonts/main/apache/calligraffitti/Calligraffitti-Regular.ttf
RobotoSlab-Medium	https://fonts.google.com/specimen/Roboto+Slab	https://raw.githubusercontent.com/google/fonts/main/apache/robotoslab/static/RobotoSlab-Medium.ttf
RobotoSlab-Thin	https://fonts.google.com/specimen/Roboto+Slab	https://raw.githubusercontent.com/google/fonts/main/apache/robotoslab/static/RobotoSlab-Thin.ttf
RobotoSlab-Black	https://fonts.google.com/specimen/Roboto+Slab	https://raw.githubusercontent.com/google/fonts/main/apache/robotoslab/static/RobotoSlab-Black.ttf
RobotoSlab-Bold	https://fonts.google.com/specimen/Roboto+Slab	https://raw.githubusercontent.com/google/fonts/main/apache/robotoslab/static/RobotoSlab-Bold.ttf
RobotoSlab-Light	https://fonts.google.com/specimen/Roboto+Slab	https://raw.githubusercontent.com/google/fonts/main/apache/robotoslab/static/RobotoSlab-Light.ttf
RobotoSlab-Regular	https://fonts.google.com/specimen/Roboto+Slab	https://raw.githubusercontent.com/google/fonts/main/apache/robotoslab/static/RobotoSlab-Regular.ttf
Ultra-Regular	https://fonts.google.com/specimen/Ultra	https://raw.githubusercontent.com/google/fonts/main/apache/ultra/Ultra-Regular.ttf
Syncopate-Bold	https://fonts.google.com/specimen/Syncopate	https://raw.githubusercontent.com/google/fonts/main/apache/syncopate/Syncopate-Bold.ttf
Syncopate-Regular	https://fonts.google.com/specimen/Syncopate	https://raw.githubusercontent.com/google/fonts/main/apache/syncopate/Syncopate-Regular.ttf
